click_url,thumbnail_url,star_average,name,sold,price
https://shopee.vn/Camera-hành-trình-70mai-A500S-cam-trước-quốc-tế-cảm-biến-hình-ảnh-SONY-IMX335-cảnh-báo-bằng-giọng-nói-tự-động-i.329402900.9606562562,https://cf.shopee.vn/file/sg-11134201-22100-a85k6hj2k5iv9b,100,"Camera hành trình 70mai A500S cam trước quốc tế, cảm biến hình ảnh SONY IMX335, cảnh báo bằng giọng nói tự động",68,1890000
https://shopee.vn/Camera-lùi-hồng-ngoại-cho-xe-tải-nguồn-từ-12-24V-18-đèn-hồng-ngoại-vỏ-bằng-hợp-kim-siêu-bền-i.99552004.6913626110,https://cf.shopee.vn/file/ab2208386a322ecac894c12ec8a485b4,99,"Camera lùi hồng ngoại cho xe tải, nguồn từ 12-24V, 18 đèn hồng ngoại, vỏ bằng hợp kim siêu bền",65,280000
https://shopee.vn/Dây-nối-dài-15-mét-10-mét-giữa-cam-hành-trình-gương-D07-và-lùi-RC05-RC044-i.18418359.13882801691,https://cf.shopee.vn/file/e3a6bbfc4e8a51b856aa859818c8edf2,100,Dây nối dài 15 mét 10 mét giữa cam hành trình gương D07 và lùi RC05 RC044,5,142000
https://shopee.vn/Dây-cấp-nguồn-cho-camera-hành-trình-oto-1-đầu-cắm-cổng-USB-lấy-nguồn-đầu-còn-lại-cổng-cắm-cho-camera-dài-3.5m-i.14596070.7855286585,https://cf.shopee.vn/file/c393dc26e769d9eb7c68046024483ba9,91,"Dây cấp nguồn cho camera hành trình oto, 1 đầu cắm cổng USB lấy nguồn, đầu còn lại cổng cắm cho camera, dài 3.5m",107,25000
https://shopee.vn/Camera-Hành-Trình-Y2000-i.17989211.10038345767,https://cf.shopee.vn/file/4e82f0e3587488d330929e2a60be4e23,26,Camera Hành Trình Y2000,8,200000
https://shopee.vn/Chân-đế-cài-camera-hành-trình-xiaomi-Yi-Dashcam-i.18418359.2193617734,https://cf.shopee.vn/file/a75194b913e26a5ab85587a9bebd2870,98,Chân đế cài camera hành trình xiaomi Yi Dashcam,157,75000
https://shopee.vn/Tẩu-cấp-nguồn-cho-camera-hành-trình-dây-dài-3.5m-có-cầu-chì-i.14596070.3103628387,https://cf.shopee.vn/file/e462d8f42ce90d785798fa70c7ad32cb,98,"Tẩu cấp nguồn cho camera hành trình, dây dài 3.5m, có cầu chì",261,48000
https://shopee.vn/Pin-Xiaomi-Yi-Car-Pin-thay-thế-cho-Camera-hành-trình-Xiaomi-i.8453018.16584598569,https://cf.shopee.vn/file/4ee7f1b2a62c28a4b63402c62beb56bb,96,Pin Xiaomi Yi Car - Pin thay thế cho Camera hành trình Xiaomi,32,128700
https://shopee.vn/Tẩu-sạc-nhanh-ô-tô-tích-hợp-hai-cổng-USB-có-đèn-LED-hiển-thị-vôn-kế-cho-Dòng-Xe-Toyota-i.306168674.14705224214,https://cf.shopee.vn/file/125e77933a8030813a4df33e5be20ddd,95,Tẩu sạc nhanh ô tô tích hợp hai cổng USB có đèn LED hiển thị vôn kế cho Dòng Xe Toyota,95,132873
https://shopee.vn/Camera-gương-hành-trình-70mai-D07-full-HD-1080P-quốc-tế-chính-hãng-màn-hình-chống-chói-chống-lóa-i.329402900.4463491875,https://cf.shopee.vn/file/sg-11134201-22110-c4pmxfqc6cjvec,97,"Camera gương hành trình 70mai D07 full HD 1080P quốc tế chính hãng, màn hình chống chói, chống lóa",23,2890000
https://shopee.vn/Camera-Lùi-Cánh-Bướm-AHD-Sony-720p-Lắp-DVD-Android-Ô-Tô-i.345363894.10620398871,https://cf.shopee.vn/file/sg-11134201-22120-t5ivsz4lm0kv3e,99,Camera Lùi Cánh Bướm AHD Sony 720p Lắp DVD Android Ô Tô,119,199000
https://shopee.vn/Camera-hành-trình-ONTEKCO-A50-màn-hình-4-inch-Full-HD-siêu-nét-Chống-Rung-tự-động-Bảo-Hành-12-Tháng-i.859581018.16885409825,https://cf.shopee.vn/file/29804fe81bdad74d824b298d1dd358a4,100,"Camera hành trình ONTEKCO A50,màn hình 4 inch Full HD siêu nét, Chống Rung tự động-Bảo Hành 12 Tháng",29,399000
https://shopee.vn/Camera-Hành-Trình-ô-tô-Full-HD-1080p-góc-quay-170-độ-cam-hành-trình-hỗ-trợ-cảm-biến-va-chạm-cảm-biến-chuyển-động-nigh-i.226608943.19213286755,https://cf.shopee.vn/file/6565fd216cd7e0ecc98d35102f1eaa4b,100,"Camera Hành Trình ô tô Full HD 1080p góc quay 170 độ, cam hành trình hỗ trợ cảm biến va chạm, cảm biến chuyển động, nigh",71,529000
https://shopee.vn/Camera-xe-hơi-XL-360-xoay-360-độ-cặp-lề-i.22020379.2347981727,https://cf.shopee.vn/file/910895fb269fb05f9c0feed8eb2c61de,95,Camera xe hơi XL 360 xoay 360 độ cặp lề,178,180000
https://shopee.vn/Camera-Quan-Sát-Phía-Sau-Có-Hồng-Ngoại-Nhìn-Đêm-L0I8-Q8N1-HD-170-Cho-Xe-Hơi-G2B3-i.527856468.14953898827,https://cf.shopee.vn/file/910d3b87f3e210f53fbbb035a4fc4eb6,86,Camera Quan Sát Phía Sau Có Hồng Ngoại Nhìn Đêm L0I8 Q8N1 HD 170 Cho Xe Hơi G2B3,17,58000
https://shopee.vn/Camera-Lề-Ô-Tô-Camera-Cặp-Lề-Xe-Ô-Tô-Tiện-Lợi-Màn-Hình(-4.3-Và-5-Icnh-7icnh-)-LCD-Rõ-Nét-Không-Cần-Khoan-Gương-i.683659627.17802125452,https://cf.shopee.vn/file/185cda394e444befa96c656fa5816274,90,"Camera Lề Ô Tô - Camera Cặp Lề Xe Ô Tô Tiện Lợi, Màn Hình( 4.3 Và 5 Icnh 7icnh ) LCD Rõ Nét Không Cần Khoan Gương",23,625000
https://shopee.vn/Camera-hành-trình-70mai-Dash-Cam-Lite-2-Phiên-bản-quốc-tế-i.53355040.17571208468,https://cf.shopee.vn/file/5240d40865cd6f4a5ab8cc973619ccb0,96,Camera hành trình 70mai Dash Cam Lite 2 - Phiên bản quốc tế,35,1109000
https://shopee.vn/dây-camera-lùi-ô-tô-loại-dài-15m-20m-i.256447139.4659807001,https://cf.shopee.vn/file/12529faeb98005c9926c9fea7e8fec07,99,"dây camera lùi ô tô loại dài 15m, 20m",80,59000
https://shopee.vn/Camera-Lùi-Xe-4-LED-8-LED-Hồng-Ngoại-120-Độ-HD-Hỗ-Trợ-Đỗ-Xe-Tầm-Nhìn-Ban-Đêm-i.759356478.14781874581,https://cf.shopee.vn/file/388c7005a4591a0ac872f792bcbe622f,88,Camera Lùi Xe 4 LED / 8 LED / Hồng Ngoại 120 Độ HD Hỗ Trợ Đỗ Xe Tầm Nhìn Ban Đêm,53,72639
https://shopee.vn/Camera-lùi-cho-xe-tải-nguồn-12-24V-24-đèn-Led-dây-dài-10m-i.99552004.4200498640,https://cf.shopee.vn/file/985deb0bb1ca95615a9672f636bfc87f,100,"Camera lùi cho xe tải, nguồn 12-24V, 24 đèn Led, dây dài 10m",29,280000
https://shopee.vn/Bộ-4-dây-cáp-nối-dài-camera-lùi-4-chân-cắm-i.365998548.13001557221,https://cf.shopee.vn/file/4770b44224a6951c0668ddf0ddffb09f,91,Bộ 4 dây cáp nối dài camera lùi 4 chân cắm,14,17910
https://shopee.vn/Phụ-kiện-camera-hành-trình-tẩu-sạc-dây-cấp-nguồn-cổng-usb-tẩu-sạc-cho-camera-Sonako-i.137267984.7432027502,https://cf.shopee.vn/file/2b47b0f48022a1d66e297ea5b1c2d4e5,98,"Phụ kiện camera hành trình, tẩu sạc, dây cấp nguồn, cổng usb tẩu sạc cho camera Sonako",62,45000
https://shopee.vn/Camera-Imou-C22EP-chính-hãng-góc-rộng-i.50508055.7366280676,https://cf.shopee.vn/file/b716930051f908e9bbfb05140c54f73b,97,Camera Imou C22EP chính hãng góc rộng,2487,438000
https://shopee.vn/Camera-Imou-A42P-4MP-2K-siêu-nét-chính-hãng-DSS-i.50508055.3662077782,https://cf.shopee.vn/file/sg-11134201-23010-o9fbghx9eslvf3,96,Camera Imou A42P 4MP-2K siêu nét chính hãng DSS,3127,438000
https://shopee.vn/Camera-Imou-Cruiser-IPC-S42FP-IMOU-4MP-chính-hãng-i.50508055.10975417725,https://cf.shopee.vn/file/vn-11134201-23020-x7dsedxflynvfa,98,Camera Imou Cruiser IPC-S42FP-IMOU 4MP chính hãng,529,1333000
https://shopee.vn/Camera-Ezviz-C6N-1080P-FullHD-BH-2-năm-chính-hãng-i.50508055.4041959900,https://cf.shopee.vn/file/vn-11134201-23020-bon89ujkoknv99,98,Camera Ezviz C6N 1080P FullHD BH 2 năm chính hãng,160,490000
https://shopee.vn/(FNKvision)Camera-IP-Wifi-Yoosee-8-Led-Xem-Đêm-Có-xoay-360-độ-phân-giải-FULL-HD-5.0MP-Không-Dây-Camera-trong-nhà-i.816505872.19852619911,https://cf.shopee.vn/file/sg-11134201-22100-ip1zeqpi0wivff,94,(FNKvision)Camera IP Wifi Yoosee 8 Led Xem Đêm Có xoay 360 độ phân giải FULL HD 5.0MP Không Dây- Camera trong nhà,1071,250000
